5.3619999886	6.5929999352
7.1360001564	7.7769999504
8.6719999313	9.8249998093
10.625	11.5050001144
12.0100002289	13.0889997482
13.6890001297	14.7609996796
15.4720001221	16.5370006561
17.3129997253	18.3530006409
18.986000061	20.2250003815
20.8649997711	22.0489997864
22.625	23.857000351
24.4169998169	25.6170005798
26.2490005493	27.4169998169
28.0419998169	29.1459999084
29.7689990997	31.1210002899

