8.4449996948	10.2720003128
11.5920000076	12.986000061
14.0799999237	15.1370000839
16.0400009155	17.3770008087
18.1919994354	19.5760002136
20.5540008545	21.8320007324
22.7999992371	24.2240009308
24.9759998322	26.297000885
27.1599998474	28.6650009155
29.4169998169	30.7929992676
31.6730003357	33.1759986877

