1.2799999714	1.7669999599
2.7909998894	3.2320001125
4	4.4730000496
5.271999836	5.6719999313
6.3600001335	6.7760000229
7.5279998779	7.9039998055
8.607000351	9.0080003738
9.7749996185	10.1759996414
10.8559999466	11.4160003662
12.111000061	12.625
13.2559995651	13.8000001907
14.5209999084	15.0640001297

