4.4629998207	5.9809999466
6.3740000725	7.3569998741
7.7740001678	9.1260004044
9.501999855	10.9090003967
11.4530000687	12.6540002823
13.1969995499	14.3330001831
14.9569997787	15.998000145
16.7759990692	18.1809997559
18.6770000458	19.9729995728
20.4290008545	22.0240001678
22.5659999847	23.9260005951

