6.2940001488	6.9029998779
7.5199999809	8.2329998016
8.8559999466	9.7049999237
10.3039999008	10.7840003967
11.4549999237	12.263999939
12.9829998016	13.5850000381
14.1929998398	14.751999855
15.3360004425	16.1520004272
16.5939998627	17.343000412
17.8320007324	18.6879997253
19.1200008392	19.9920005798

